Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,moving_average,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2017-04-20,63.95334113816815,66.37581618128058,63.536675135040525,65.17427062988281,916500,0.0,0,,,,,,,,,,66.29698944091797
2017-04-21,65.09672728533913,65.53276968614125,64.91261687962931,64.9804458618164,308200,0.0,0,-0.002973946101631375,0.9970260538983686,,,,,,,,65.80187225341797
2017-04-24,65.98823260791566,66.51148821468115,65.51342946935034,65.86226654052734,318200,0.0,0,0.013570554449351846,1.0105562502502188,,,,,,,,66.1319580078125
2017-04-25,66.42426934991042,66.86031190521284,65.9010138478632,66.0463638305664,302900,0.0,0,0.0027951860710073717,1.0133809430048877,,,,,,,,67.1221694946289
2017-04-26,65.91069002309592,66.19169798241762,65.59092897328031,65.93976593017578,390900,0.0,0,-0.001613985906386728,1.0117453604450768,,,,,,,,67.59788513183594
2017-04-27,66.06573965314722,66.6083716969556,65.37775762823101,65.47465515136719,261200,0.0,0,-0.007053570364521811,1.004608943354199,,,,,,,,67.59788513183594
2017-04-28,65.62970052246581,65.8622560686721,64.92233452037861,65.5715560913086,410300,0.0,0,0.0014799763315649361,1.0060957408128417,,,,,,,,67.24839782714844
2017-05-01,65.78472951915634,66.25953254202922,65.20333700646204,66.05604553222656,255400,0.0,0,0.00738871348795378,1.0135294939831585,,,,,,,,67.29692077636719
2017-05-02,65.988213647335,66.23046113311288,65.30992364427955,65.46495819091797,272400,0.0,0,-0.008948270162800198,1.004460158253031,,,,65.19849352012668,,,,68.46188354492188
2017-05-03,65.15489484467676,65.416526322052,64.4862966762015,65.14521026611328,479100,0.0,0,-0.004884260734913992,0.9995541129422902,,,,65.67330429070716,,,,68.82110595703125
2017-05-04,65.33897633864181,65.3971133554532,64.82541297599522,65.1936264038086,208800,0.0,0,0.0007432033375520675,1.0002969848950929,,,,65.67330429070716,,,,68.02505493164062
2017-05-05,65.62001041825289,65.62001041825289,64.6510203232233,65.31962585449219,340100,0.0,0,0.0019326958421235219,1.0022302547186883,,,,65.67330429070716,,,,67.80175018310547
2017-05-08,65.23240553971824,65.58124252598468,65.05798704658503,65.45527648925781,470700,0.0,0,0.0020767209393972585,1.00431160727476,,,,65.54733418657855,,,,67.9473648071289
2017-05-09,65.4068261640356,65.64907366834684,64.85450214991826,65.17427062988281,306900,0.0,0,-0.004293097125960821,0.9999999999999997,,,,65.54733418657855,,,,66.59793090820312
2017-05-10,65.19364457222507,65.53278958614699,64.68008106645661,64.71884155273438,248500,0.0,0,-0.006987866112607044,0.9930121338873926,,,,65.37291460911536,,,,67.1221694946289
2017-05-11,64.55412316629933,64.99985772545854,63.76923615766859,64.68978118896484,239200,0.0,0,-0.0004490247827728666,0.992566246829683,,,,65.01438434984891,,,,66.9765396118164
2017-05-12,64.46691242625543,64.49598094742348,63.78862228964088,64.10839080810547,142000,0.0,0,-0.008987360448183934,0.9836456962007235,,,,64.99984864539073,,,,66.03485870361328
2017-05-15,64.35062644058152,65.35836948780604,64.30217398572356,65.27116394042969,304200,0.0,0,0.01813761221685839,1.001486680397194,,,,64.70915491300772,,,,65.02522277832031
2017-05-16,65.24207753799676,65.49400953433039,64.60254079467767,65.28083801269531,343300,0.0,0,0.00014821357061212126,1.001635114314016,,,,64.70915491300772,,,,66.9571304321289
2017-05-17,64.25371550646774,64.80603943315234,64.10837294113439,64.41844940185547,501900,0.0,0,-0.01321044026230378,0.9884030734717449,65.26729011535645,66.27936757317731,64.25521265753558,64.70915491300772,,,,66.88919067382812
2017-05-18,64.18059974786473,64.68542044232488,63.31657472781465,64.39418029785156,406900,0.125,0,-0.000376741511620593,0.9880307010037548,65.22828559875488,66.31019710827603,64.14637408923373,64.48282419808075,,,,66.8697509765625
2017-05-19,64.55922380608645,65.36500236203413,64.24856317577012,64.88929748535156,291600,0.0,0,0.007688849911744677,0.9956275207719686,65.22372817993164,66.31058756240957,64.13686879745372,64.48282419808075,,,,66.03485870361328
2017-05-22,65.0640530726841,65.49121427282913,64.69514584048092,65.1999740600586,247500,0.0,0,0.004787793777196736,1.0003943800203263,65.1906135559082,66.23679905956436,64.14442805225204,64.42468215698082,,,,66.35523223876953
