Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,moving_average,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2017-04-20,113.7343477724025,115.3976271823249,112.8359984195792,115.24642181396484,1360800,0.0,0,,,,,,,,,,109.4844207763672
2017-04-21,115.43320434928854,116.01134334593216,113.8855513091397,114.24134063720705,937200,0.0,0,-0.00872114865640028,0.9912788513435997,,,,,,,,108.4101791381836
2017-04-24,117.58566725070536,118.19050226256644,116.62505651796631,117.28325653076172,1432600,0.0,0,0.026627102558388183,1.017673734982287,,,,,,,,108.13264465332033
2017-04-25,117.27439164961964,117.58569207812336,114.00119732413982,116.41162109375,2065700,0.0,0,-0.0074318829711477186,1.010110502881088,,,,,,,,110.22744750976562
2017-04-26,116.18032730852303,116.7495765915283,114.7038458873357,114.73941802978516,1304100,0.0,0,-0.014364571580170349,0.9956006982585707,,,,,,,,109.81564331054688
2017-04-27,114.3747444031582,115.21972193821831,113.17398435323544,114.25912475585938,1314500,0.0,0,-0.004185948318136901,0.9914331651901593,,,,,,,,109.40386199951172
2017-04-28,114.21465863927936,115.07742910219292,113.64540249784132,113.71656036376952,1219100,0.0,0,-0.004748543219188606,0.9867253019563169,,,,,,,,108.2490234375
2017-05-01,114.66825203188536,115.14856413867992,113.59201497055037,114.5704116821289,1089900,0.0,0,0.007508592553520765,0.9941342202109567,,,,,,,,109.17108917236328
2017-05-02,115.2820067846704,115.34426143881548,114.24134837702256,114.8372802734375,827100,0.0,0,0.0023292976553930256,0.99644985471924,,,,115.51325034107282,,,,110.34383392333984
2017-05-03,114.11682540459934,115.03296093124118,114.02787467363416,114.75723266601562,629300,0.0,0,-0.0006970524487455165,0.9957552769079558,,,,115.68224330790093,,,,113.23535919189452
2017-05-04,115.5360544706266,115.82252885727884,114.19323651785808,114.6766586303711,829600,0.83,0,-0.00070212599042907,0.9950561312479319,,,,115.68224330790093,,,,114.07686614990234
2017-05-05,114.90940164902564,115.383862869921,114.04999903251093,115.32120513916016,755500,0.0,0,0.005620555363987201,1.0006488993238858,,,,115.3798382156794,,,,113.9157257080078
2017-05-08,115.30330979327827,115.55396806366696,114.54237411969407,114.92732238769533,629100,0.0,0,-0.0034155275345026936,0.9972311554558753,,,,114.96178047238186,,,,114.43494415283205
2017-05-09,115.00788371954869,116.27013588484158,114.8019887897015,115.40177917480467,683900,0.0,0,0.004128320204910052,1.0013480449839096,,,,114.7220601190385,,,,116.02842712402344
2017-05-10,115.12426685649608,115.62558338304927,114.37228523674088,115.56291198730467,505000,0.0,0,0.0013962766748676358,1.002746203902545,,,,114.93107542769597,,,,116.69087982177734
2017-05-11,114.89150175563712,115.43758160755353,113.2532690298133,114.2200927734375,786300,0.0,0,-0.01161981115545696,0.9910944823763461,,,,114.76170245732743,,,,118.27539825439452
2017-05-12,113.5486702866758,114.1216121668764,112.4028001861237,112.91307067871094,799400,0.0,0,-0.011443013772709176,0.9797533745644575,,,,114.33646803548264,,,,116.98632049560548
2017-05-15,113.45914251714436,115.28537542318176,113.28010288769768,115.27642822265624,877600,0.0,0,0.020930770279643962,1.0002603673781723,,,,114.33646803548264,,,,114.80196380615234
2017-05-16,115.24062672016238,116.49393160497844,115.0794951311738,116.3059310913086,963100,0.0,0,0.008930731846270135,1.0091934244956784,,,,114.44836589555106,,,,113.11001586914062
2017-05-17,116.30593190949484,116.30593190949484,109.9320273607994,110.41543579101562,1886400,0.0,0,-0.050646559853155804,0.9580812493185468,114.75417518615723,117.51223236511646,111.99611800719799,113.21297948288893,,,,112.39385223388672
2017-05-18,110.3348744553126,112.47443050079036,110.12002549654136,111.38227081298828,2229500,0.0,0,0.008756339320188822,0.9664705338338904,114.5609676361084,117.67637737494445,111.44555789727235,113.21297948288893,,,,112.966796875
2017-05-19,111.8119762168138,113.4949722585976,111.57026516059268,112.64452362060548,1571300,0.0,0,0.011332618722925236,0.9774231759007719,114.48112678527832,117.70633025669558,111.25592331386106,113.21297948288893,,,,112.60871887207033
2017-05-22,113.28906918033098,113.6202932136508,111.77615887703296,111.99996185302734,780200,0.0,0,-0.0057220870297172155,0.971830275423405,114.2169620513916,117.34376337267739,111.09016073010582,113.21297948288893,,,,114.9541473388672
2017-05-23,110.80932795911804,111.56130950715333,108.8219564470763,110.0931625366211,1881000,0.0,0,-0.01702499969516469,0.9552848652805698,113.90103912353516,117.34165150411067,110.46042674295964,112.65794402602737,,,,114.60503387451172
2017-05-24,110.1110654721193,110.68400055094608,108.37435217259282,109.04576110839844,1394600,0.0,0,-0.009513773644882373,0.9461965013059085,113.61635627746583,117.63311262689464,109.59959992803701,112.43414188878563,,,,113.95153045654295
2017-05-25,109.54707581346253,110.13791207896564,109.09051586062532,109.76192474365234,965400,0.0,0,0.006567551347016476,0.9524106954126024,113.39149627685546,117.73317697413039,109.04981557958054,112.43414188878563,113.28242721757962,,,116.50289916992188
2017-05-26,109.47546674476952,110.11106638970448,109.22480849943464,109.4844207763672,643300,0.0,0,-0.0025282352503680494,0.9500027771196327,113.17988929748535,117.84188740819592,108.51789118677478,112.43414188878563,113.28242721757962,,,117.38915252685548
2017-05-30,109.12635151840614,109.63662211958876,108.4101791381836,108.4101791381836,893900,0.0,0,-0.009811821906404838,0.9406815190599448,112.87187767028809,117.92751622896034,107.81623911161583,112.34014204104383,113.28242721757962,,,115.61661529541016
2017-05-31,108.39225692014848,108.61605989190468,106.38697737566709,108.13264465332033,2325700,0.0,0,-0.0025600408289105925,0.9382733359641497,112.53664588928223,117.9092860220728,107.16400575649165,110.00363529465895,111.98633472689522,,,117.55027770996094
2017-06-01,108.9114916497799,110.30802013870166,108.4012142696774,110.22744750976562,1699100,0.0,0,0.01937252957385227,0.9564500639134723,112.31015663146972,117.67103186935579,106.94928139358366,110.00363529465895,111.56827698359768,,,118.92890167236328
2017-06-02,109.31432682675094,110.35276909031748,108.14160141076054,109.81564331054688,1560000,0.0,0,-0.0037359496978487394,0.9528768145861873,112.06710586547851,117.41742522454318,106.71678650641384,110.00363529465895,111.44045449032276,,,117.66667175292967
2017-06-05,109.74404011410606,110.90781849180776,109.30538812924809,109.40386199951172,699200,0.0,0,-0.003749750933668694,0.9493037638610216,111.7712387084961,117.02147876465509,106.52099865233711,108.9741434414102,111.44045449032276,,,119.34069061279295
2017-06-06,108.37435255957058,109.11738009036392,107.52390396981669,108.2490234375,701400,0.0,0,-0.010555738535234505,0.9392831615391906,111.43732376098633,116.69170499897415,106.18294252299852,108.64739793373742,111.44045449032276,,,120.12849426269533
2017-06-07,108.85776637134111,109.76193230851202,108.50863427449865,109.17108917236328,832700,0.0,0,0.00851800511064793,0.9472839803095269,111.12578926086425,116.13345066779708,106.11812785393143,108.64739793373742,111.44045449032276,,,120.62088012695312
