Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-17,50.64054319973266,51.17656629473229,50.413414828388824,51.13113784790039,871900,0.0,0
2017-04-18,51.00394352382348,51.27649686031403,50.76773155638599,50.91309356689453,774300,0.0,0
2017-04-19,51.20381676619699,51.28558311240234,50.59511097428963,50.713218688964844,744700,0.0,0
2017-04-20,50.904022965952755,51.31285483585154,50.685981612476624,51.10389709472656,2009700,0.0,0
2017-04-21,50.8767539306953,51.21290294162604,50.52243423461914,50.52243423461914,767300,0.0,0
2017-04-24,51.321936016790566,51.33101962809798,50.740484387687644,50.92218780517578,833600,0.0,0
2017-04-25,51.24017041982037,51.394616074291115,51.02212562242726,51.27650833129883,786400,0.0,0
2017-04-26,51.26742304740496,51.51272213683087,51.13114462026689,51.194740295410156,954200,0.0,0
2017-04-27,51.33101650823199,51.776189680735364,51.33101650823199,51.539974212646484,765700,0.0,0
2017-04-28,51.15839645971293,51.15839645971293,50.19537090155013,50.704139709472656,1130000,0.0,0
2017-05-01,50.96760858034826,51.003949953982946,50.57694747803577,50.82224655151367,779400,0.0,0
2017-05-02,50.56787212616043,51.06755396528025,49.868316165110805,50.0318489074707,1749700,0.0,0
2017-05-03,49.922824469308516,50.17720717570305,49.804716727466285,49.977333068847656,1336800,0.0,0
2017-05-04,50.19537012141156,50.3861571217783,49.84105041624363,50.29530715942383,1241800,0.0,0
2017-05-05,50.404331179436845,50.613288879394524,50.29531052417722,50.61328887939453,655000,0.0,0
2017-05-08,50.72231302837246,50.81316299685497,50.28622347568481,50.40433120727539,750400,0.0,0
2017-05-09,50.49518678342815,50.65871604049262,50.10452566411437,50.168121337890625,696300,0.0,0
2017-05-10,50.0500114782078,50.53152254943256,49.904649449213295,50.40433120727539,950900,0.0,0
2017-05-11,50.186286525344606,50.486094173760456,49.78653837318492,50.08634948730469,953500,0.0,0
2017-05-12,49.89557397762944,50.14996018681294,49.62302054308743,49.722957611083984,791800,0.0,0
2017-05-15,49.66843782871937,50.21354807890029,49.51399217720931,50.140865325927734,916400,0.0,0
2017-05-16,50.21355562122889,50.404342677882404,50.013681486236685,50.24989700317383,561100,0.0,0
