Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-17,51.74889644493124,52.213185166516325,51.574787713106986,52.203514099121094,1173400,0.0,0
2017-04-18,52.01971840154605,52.435644308863736,51.893976105724725,52.213172912597656,1211600,0.0,0
2017-04-19,52.377611983166695,52.60975445096149,51.952011309146236,52.097103118896484,1130400,0.0,0
2017-04-20,52.416307628563054,53.08372562357631,52.33892802455253,52.977325439453125,1658900,0.0,0
2017-04-21,53.006337043457584,53.36422551722128,52.96764540039173,53.04502868652344,2092800,0.0,0
2017-04-24,53.712449110875745,54.80546416941386,53.4706318486228,54.728084564208984,2501800,0.0,0
2017-04-25,55.07629479518187,55.45353279960174,54.834477548415435,55.16334915161133,1810700,0.0,0
2017-04-26,55.25040966745206,55.569610239891205,55.153684233897714,55.23106384277344,2058000,0.0,0
2017-04-27,55.24073035277496,55.67600211846245,55.09563853426639,55.38581848144531,1391700,0.0,0
2017-04-28,55.35681001351783,55.705027479032125,55.08597584693506,55.32779312133789,2095300,0.0,0
2017-05-01,55.51156256843369,55.75337979773674,54.80545670164936,55.70501708984375,3255000,0.0,0
2017-05-02,55.62763588005775,57.58151960847988,55.559927348514655,57.09788513183594,4210000,0.0,0
2017-05-03,56.97214517598286,58.45206555484532,56.97214517598286,57.9490852355957,3772600,0.0,0
2017-05-04,58.03614152495414,58.703555824149255,57.94908716507317,58.41337585449219,2431800,0.0,0
2017-05-05,58.44238871508962,58.684205954771066,58.15220876543953,58.21991729736328,2398500,0.0,0
2017-05-08,58.14254975337506,58.34567539125788,57.842694985663016,57.968441009521484,1476000,0.0,0
2017-05-09,57.8330075110514,58.44238425182681,57.82333275589358,58.32631301879883,1056100,0.0,0
2017-05-10,57.99744114583547,58.22958730051052,57.68791539949404,57.987770080566406,965200,0.0,0
2017-05-11,57.66857700318819,57.920069010615606,57.24297996963819,57.891048431396484,1287600,0.0,0
2017-05-12,57.697595801651836,57.87170451223922,57.34937838047707,57.52348709106445,1158000,0.0,0
2017-05-15,57.7362763614287,57.96842250909112,57.52347972339581,57.765296936035156,1138300,0.0,0
2017-05-16,57.76531684167812,57.98778831118835,57.4848078927934,57.85237121582031,856700,0.0,0
2017-05-17,57.8523586899697,57.8523586899697,57.11723220308112,57.52348709106445,1649000,0.0,0
2017-05-18,57.06887521772929,57.62989305031429,56.80771212564718,57.20429229736328,2145800,0.0,0
2017-05-19,57.55250905895308,58.394032107836736,57.41709198095326,58.094181060791016,1455100,0.0,0
2017-05-22,58.30698047067163,58.82930667295104,58.17156338634115,58.597164154052734,1016700,0.0,0
2017-05-23,58.75191325861335,58.877655556038704,58.461729643415275,58.57780456542969,1195700,0.0,0
2017-05-24,58.8389695743652,59.29358345303669,58.64551505437147,58.99373245239258,1175800,0.0,0
2017-05-25,59.11947861940997,59.361295862753245,58.87766137606669,59.09046173095703,873400,0.0,0
2017-05-26,58.955045949369406,59.264571732404626,58.7422455898433,58.877662658691406,568900,0.0,0
2017-05-30,58.66487126331317,58.87766795213253,58.44239612753132,58.809959411621094,732400,0.0,0
2017-05-31,58.89700105322156,59.10012663087535,58.277949565226415,59.02274703979492,1315500,0.0,0
2017-06-01,59.19687210315997,59.72886939216695,58.83898355453185,59.49672317504883,1627100,0.0,0
2017-06-02,59.5740954217843,60.15445532211973,59.351624003661115,59.83525848388672,1186100,0.0,0
2017-06-05,59.8449378505178,60.09642988142675,59.65148329362756,59.77722930908203,741900,0.0,0
2017-06-06,59.37097023049775,59.73852978129204,59.24522423162693,59.48704147338867,1256100,0.0,0
2017-06-07,59.64180587755755,59.80624352485404,59.225879915960896,59.51605987548828,1070300,0.0,0
2017-06-08,59.51605799926915,59.990021413765135,59.24522387089331,59.931983947753906,1190300,0.0,0
2017-06-09,60.02871579067348,60.80253025686089,59.94166143261249,60.33824157714844,1580700,0.0,0
2017-06-12,60.29955467296669,60.61875155106438,59.7288657674333,59.7385368347168,1200800,0.0,0
2017-06-13,59.85460900368971,60.222168580826306,59.699846105464154,60.01904296875,586100,0.0,0
2017-06-14,60.12559390515178,60.17402686532337,59.50564314648027,59.61219787597656,900600,0.09,0
2017-06-15,59.25378200072518,60.29026649624679,59.18597512184028,60.26120376586914,783300,0.0,0
2017-06-16,60.33870500307286,60.6583655050464,59.999666882266744,60.3774528503418,1464400,0.0,0
2017-06-19,60.580874673408516,60.91990910555145,60.377454014122755,60.89085006713867,707500,0.0,0
2017-06-20,60.72617429538494,60.78429606811187,59.89311772415501,59.931861877441406,977900,0.0,0
2017-06-21,59.902802037038214,59.93186107541369,58.556345729401386,58.614463806152344,1984100,0.0,0
2017-06-22,58.64352220494688,58.92443853913909,58.37229098443122,58.68227005004883,994000,0.0,0
2017-06-23,58.64351531572036,58.827562015536586,58.48852764871789,58.53696060180664,1653200,0.0,0
