Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-17,58.210110372407954,58.61516405345456,58.10884373304022,58.53921890258789,223400,0.0,0
2017-04-18,58.58985279432131,58.96959144965066,58.39575999919375,58.65736389160156,315600,0.0,0
2017-04-19,58.657364951264434,58.893647357801214,58.14260409207528,58.22698974609375,260500,0.0,0
2017-04-20,58.22697211017794,58.42949890612302,57.64470032884872,58.353553771972656,181000,0.0,0
2017-04-21,58.480143709332744,59.526539814371134,58.480143709332744,59.391517639160156,291600,0.0,0
2017-04-24,59.745953552681996,60.800790257791405,59.32401887063823,59.788143157958984,166600,0.0,0
2017-04-25,59.79657435634803,59.93159008573763,59.50965546930176,59.712188720703125,178600,0.0,0
2017-04-26,59.84721966006079,60.1932092238117,59.492796037349805,60.0075569152832,302100,0.0,0
2017-04-27,60.083503833276914,60.55607511559886,59.703765146148505,59.72908020019531,211300,0.0,0
2017-04-28,59.76282124978925,59.76282124978925,58.91051148715791,58.994903564453125,205300,0.0,0
2017-05-01,59.21430836738445,59.21430836738445,58.117282119347934,58.37887954711914,262100,0.0,0
2017-05-02,58.54763720178108,58.733289438212104,58.09194710459868,58.336669921875,196000,0.0,0
2017-05-03,58.353566972064456,58.353566972064456,57.67846891525336,57.83880615234375,204700,0.0,0
2017-05-04,57.50969823058228,58.463268290603146,57.442187136542145,58.404197692871094,265500,0.0,0
2017-05-05,58.758616433893806,59.08772494243508,58.65735623939604,58.893638610839844,167600,0.0,0
2017-05-08,59.02865984295671,59.340893827543034,58.76706239854342,58.910518646240234,255000,0.0,0
2017-05-09,58.75861574827587,59.05397514734602,58.437947739088344,58.56452941894531,204700,0.0,0
2017-05-10,58.6826691706632,59.04553321034831,58.31980513097809,58.556087493896484,176900,0.0,0
2017-05-11,58.64537821730156,58.985549926757805,58.2286712795414,58.98554992675781,167300,0.535,0
2017-05-12,58.994056003759034,59.21516209990525,58.866490801683476,58.98554992675781,128800,0.0,0
2017-05-15,59.20667893960459,59.427785097102586,59.01958412307745,59.08761978149414,132900,0.0,0
2017-05-16,59.070597803756215,59.147139528811216,58.16914818840988,58.17765426635742,231600,0.0,0
2017-05-17,58.17765914890335,58.80697271687127,57.931034773618244,58.48380661010742,230000,0.0,0
2017-05-18,58.6708900349416,59.01956782184403,57.965041360596075,58.82396697998047,224800,0.0,0
2017-05-19,58.68791377508243,59.24919169220815,58.34774199803566,58.90052032470703,163400,0.0,0
2017-05-22,58.99405783364313,59.93803127475253,58.356238291717105,59.80195999145508,145900,0.0,0
2017-05-23,59.99758293394788,60.45680746360184,59.72544675537155,60.295230865478516,182100,0.0,0
2017-05-24,60.490816829146446,61.56235572089564,60.490816829146446,61.230690002441406,357000,0.0,0
2017-05-25,61.273193872655895,62.13211943277308,61.14562867921975,62.07258987426758,164600,0.0,0
2017-05-26,62.047088531842675,62.523325079700264,61.94503506234333,62.20867156982422,294100,0.0,0
2017-05-30,62.16615361232606,62.26820709158243,61.78346441952935,61.83448791503906,124800,0.0,0
2017-05-31,61.996081302437936,62.472317975209755,61.7154390538811,62.41278839111328,235800,0.0,0
2017-06-01,62.46379652994839,62.591361746843965,62.021577798045044,62.57435607910156,236900,0.0,0
2017-06-02,63.042072039558796,63.39925586226226,62.71040644494734,63.02506637573242,261200,0.0,0
2017-06-05,63.01657737146128,63.22067783384524,62.234186858792214,62.29371643066406,180600,0.0,0
2017-06-06,62.29372122031095,62.54885168408493,61.97906118008801,62.217185974121094,224400,0.0,0
2017-06-07,62.08110554294466,62.999567291715614,61.77495162668768,62.96554946899414,363100,0.0,0
2017-06-08,62.78696371974117,62.82948113396608,61.87700800590014,62.77845764160156,276800,0.0,0
2017-06-09,62.565852354367784,63.19516589628981,62.1236336058315,63.16114807128906,248100,0.0,0
2017-06-12,63.161155876053186,63.43329202145005,62.18317086143907,62.45530700683594,269100,0.0,0
2017-06-13,62.48080103931127,62.48080103931127,61.79195803590918,61.97054672241211,386200,0.0,0
2017-06-14,62.268204683895654,62.84649473418078,61.96205074620138,62.29371643066406,164400,0.0,0
2017-06-15,62.03858613702624,62.55734661669815,62.03858613702624,62.47230529785156,162700,0.0,0
2017-06-16,61.72393471502646,62.446795682247796,61.536839914236644,62.09811782836914,850400,0.0,0
