Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-17,19.247658764423047,19.50897907303483,19.09447040464154,19.48194694519043,293700,0.0,0
2017-04-18,19.391835889683364,19.716233455697967,19.211613682888096,19.707223892211914,489000,0.0,0
2017-04-19,19.734255849822983,20.310965875355226,19.72524456768835,20.211843490600586,948800,0.0,0
2017-04-20,20.22085545438249,20.33799868862898,19.842390185601417,20.013599395751953,424000,0.0,0
2017-04-21,19.99557822451049,20.283932382945792,19.99557822451049,20.103710174560547,452000,0.0,0
2017-04-24,20.473164910699058,20.635364560488387,20.22986715474148,20.617341995239258,615500,0.0,0
2017-04-25,20.63536358626837,20.89668561386417,20.527231637331468,20.88767433166504,571500,0.0,0
2017-04-26,20.833609256063394,20.968775057429426,20.6353644765819,20.671409606933594,389100,0.0,0
2017-04-27,20.743498451412933,20.905698102908094,20.536244105047537,20.599321365356445,454100,0.0,0
2017-04-28,20.635363466199397,20.68041987693289,20.10370985062848,20.19382095336914,284400,0.0,0
2017-05-01,20.20283250616903,20.29294361011689,19.9505217588603,20.139755249023438,207900,0.0,0
2017-05-02,20.139754902033253,20.211843440204245,19.89645544118378,19.9865665435791,234300,0.0,0
2017-05-03,19.90546640184344,19.941509810983714,19.680189508856284,19.81535530090332,352000,0.0,0
2017-05-04,19.779311838553305,20.130743240675447,19.626123482985086,19.85140037536621,164700,0.0,0
2017-05-05,19.896456704376273,19.905467987060547,19.590079968016628,19.905467987060547,194800,0.0,0
2017-05-08,19.914478628407693,19.941510756863533,19.66216787755283,19.82436752319336,187300,0.0,0
2017-05-09,19.635135232951704,19.83337828423096,18.607871410473976,19.013370513916016,917300,0.0,0
2017-05-10,18.92325933424122,19.175570077439247,18.725016283766838,18.806116104125977,329700,0.0,0
2017-05-11,18.670949935913086,18.770072327653235,18.45468430561986,18.670949935913086,236600,0.0,0
2017-05-12,18.634906090046425,18.661938219000184,18.25644081615612,18.328529357910156,278000,0.0,0
2017-05-15,18.38259449099346,18.78809359395617,18.38259449099346,18.770071029663086,433700,0.0,0
2017-05-16,18.959305093549983,18.995348504505344,18.526772131000943,18.643917083740234,511700,0.0,0
2017-05-17,18.64391712448935,18.64391712448935,18.23841800831534,18.364572525024414,496300,0.0,0
2017-05-18,18.310506096431574,18.373583353226692,18.07621791495945,18.28347396850586,228300,0.0,0
2017-05-19,18.31951686754735,18.73402724434928,18.301494303615463,18.634904861450195,268100,0.0,0
2017-05-22,18.770072311006192,19.18458272441209,18.7430384627211,19.17557144165039,470600,0.0,0
2017-05-23,19.27469087093225,19.337768127467815,19.022381844789994,19.2386474609375,528900,0.0,0
2017-05-24,19.25667108654994,19.590079951962757,19.24765980387305,19.418869018554688,493300,0.0,0
2017-05-25,19.545025237475688,19.725245734651377,19.472936694860124,19.680191040039062,463600,0.0,0
2017-05-26,19.65315682436336,19.689201954360023,19.49095717683118,19.545024871826172,294700,0.0,0
2017-05-30,19.490956212394646,19.599089878307645,19.36480170110141,19.554035186767578,445600,0.0,0
2017-05-31,19.752279309471,19.84239041617578,19.436891295367477,19.734256744384766,344300,0.0,0
2017-06-01,19.788321481693078,19.85140045554465,19.59908971631726,19.797332763671875,322200,0.0,0
2017-06-02,19.82436791817069,20.28393301706636,19.797334070449857,19.941511154174805,716200,0.0,0
2017-06-05,19.878433526488404,20.193821535814195,19.68019046972215,19.806344985961914,362900,0.0,0
2017-06-06,19.64414589216756,19.707224870786572,19.17557122493991,19.193592071533203,329700,0.0,0
2017-06-07,19.283702479669248,19.3738135842716,19.094470706858043,19.148536682128906,261600,0.0,0
2017-06-08,19.148535877167447,19.59007838055851,19.040402212445052,19.57205581665039,364400,0.0,0
2017-06-09,19.554034891732517,19.797332628594795,19.472935073202994,19.626123428344727,503000,0.0,0
2017-06-12,19.599090476327095,19.806344813697375,19.33776844498741,19.40985870361328,334500,0.0,0
2017-06-13,19.400848106892155,19.527002626492877,19.15754863161097,19.21161460876465,575500,0.0,0
2017-06-14,19.256670079709007,19.391835875342327,19.085459155252757,19.20260238647461,444400,0.0,0
2017-06-15,19.05842558760692,19.175570539269845,18.806116557058527,18.88721466064453,512900,0.0,0
2017-06-16,18.806117099746153,18.959305466453817,18.74303812156242,18.779083251953125,1023800,0.0,0
2017-06-19,18.905238080901633,19.04941516737603,18.51776151647927,18.950294494628906,479200,0.0,0
2017-06-20,18.860182459457903,18.959304846062416,18.66193768624888,18.679960250854492,262200,0.0,0
2017-06-21,18.562816296842986,18.70699337063108,18.337539404208307,18.391605377197266,257800,0.0,0
2017-06-22,18.436660610021814,18.508750867760632,18.256440121853803,18.28347396850586,271100,0.0,0
2017-06-23,18.292483633173283,18.553805662742842,18.175340401152468,18.472705841064453,1818100,0.0,0
2017-06-26,18.47270619557961,18.688971817963623,18.31951783155014,18.364572525024414,274800,0.0,0
2017-06-27,18.31951742592727,18.562816890244644,18.256440168969363,18.508750915527344,405300,0.0,0
2017-06-28,18.670948377165903,18.833148016026172,18.41863935558442,18.82413673400879,285800,0.0,0
2017-06-29,18.83314953131695,18.887215509045014,18.44567296702518,18.706995010375977,304000,0.0,0
2017-06-30,18.761060742739364,18.878205698132287,18.607872375574598,18.743038177490234,193400,0.0,0
2017-07-03,18.84215990382748,19.274691142210067,18.71600538898081,19.184581756591797,184800,0.0,0
2017-07-05,19.202602190578336,19.78832177816503,19.166558780849442,19.725244522094727,453300,0.0,0
2017-07-06,19.581067617793984,19.626124028758934,19.193591077127085,19.220624923706055,324600,0.0,0
2017-07-07,19.29271379628267,19.64414521425728,19.238647820915737,19.635135650634766,199000,0.0,0
2017-07-10,19.472936060386655,19.806344914597982,19.319747697479016,19.599090576171875,324400,0.0,0
2017-07-11,19.599089689882803,19.869421273976876,19.527001152875965,19.81535530090332,443100,0.0,0
2017-07-12,19.905467039287906,20.193821196549397,19.788322088696457,20.157777786254883,462300,0.0,0
2017-07-13,20.17579956418966,20.17579956418966,19.842390698974476,19.923490524291992,223500,0.0,0
2017-07-14,20.01359932841158,20.455143572775807,20.01359932841158,20.31096649169922,308900,0.0,0
2017-07-17,20.319975542260735,20.41008664533971,20.14876633700965,20.40107536315918,263900,0.0,0
2017-07-18,20.34700898747096,20.37404283347933,20.103709529574548,20.283931732177734,222200,0.0,0
2017-07-19,20.28393244649623,20.581297888155092,20.28393244649623,20.57228660583496,423000,0.0,0
2017-07-20,20.572285986791847,20.79756288183719,20.49118616707742,20.734485626220703,331900,0.0,0
2017-07-21,20.779540422719982,21.07690585693311,20.68041975713315,20.923717498779297,325100,0.0,0
2017-07-24,20.887675079683724,21.41031743486559,20.698441584177903,21.40130615234375,488100,0.0,0
2017-07-25,21.491416931152344,21.572516753885953,21.130974229406515,21.491416931152344,720100,0.0,0
2017-07-26,21.52746102960384,21.572517442965264,21.158007033672295,21.29317283630371,539500,0.0,0
2017-07-27,21.356250469777518,21.356250469777518,20.887674112692938,21.167016983032227,474400,0.0,0
2017-07-28,21.085918444156196,21.734717045307306,21.085918444156196,21.57251739501953,736000,0.0,0
2017-07-31,21.572516331757353,21.608559741863456,21.094928687085527,21.13097381591797,512000,0.0,0
2017-08-01,21.12196353826024,21.536472227189122,20.833609368792075,21.347240447998047,651400,0.0,0
2017-08-02,21.347239133350204,21.50042749128702,21.130973519567576,21.203062057495117,429800,0.0,0
2017-08-03,21.21207315049665,21.482404735633672,21.176028022491018,21.46438217163086,253700,0.0,0
2017-08-04,24.023528868181124,24.771448119563868,23.25758705201172,24.528148651123047,2239800,0.0,0
2017-08-07,24.564194382800135,25.18595913336934,24.35694003885254,24.38397216796875,907700,0.0,0
2017-08-08,24.302871704101562,24.762436792983134,24.239794446187176,24.302871704101562,558400,0.0,0
2017-08-09,24.194739502284513,24.744413971789285,23.57297477450884,24.600236892700195,1003200,0.0,0
2017-08-10,24.609249010124376,24.609249010124376,24.023529391607152,24.17671775817871,546100,0.0,0
2017-08-11,23.879352039111073,24.600237450914435,23.67209769805841,24.230783462524414,759200,0.0,0
2017-08-14,24.501115476987856,24.618258705648863,24.212761327613407,24.329904556274414,691600,0.0,0
2017-08-15,24.411005335372593,24.771448036261862,24.284850819742942,24.582216262817383,489500,0.0,0
2017-08-16,24.762436508860635,25.17694689982626,24.492104915550357,24.61825942993164,416900,0.0,0
2017-08-17,24.5371588593023,24.76243575309404,24.329904529508205,24.34792709350586,409400,0.0,0
2017-08-18,24.10462829866052,24.492104841635204,23.798251577179435,24.4110050201416,803900,0.0,0
2017-08-21,24.564193207029483,24.969690592901237,24.41100484737313,24.915624618530273,758100,0.0,0
2017-08-22,25.077824430035932,25.60947805133868,24.663315759176893,25.57343292236328,1409500,0.0,0
2017-08-23,25.447278361113607,25.672555260612196,25.05079053675271,25.348155975341797,617600,0.0,0
2017-08-24,25.384201348010286,25.609478249672172,25.23101298613115,25.31211280822754,516600,0.0,0
2017-08-25,25.357168366942446,25.411236062670532,24.780460028987555,24.87057113647461,516900,0.0,0
2017-08-28,24.996724169132282,25.330134731388096,24.861558375303396,24.969690322875977,870800,0.0,0
2017-08-29,24.897601729054657,25.45628918601383,24.897601729054657,25.267057418823242,632400,0.0,0
2017-08-30,25.285078822704417,26.35739734998122,25.276067540440167,26.30333137512207,720100,0.0,0
2017-08-31,26.384431369785627,26.780917479654402,26.204209160771555,26.699817657470703,817600,0.0,0
2017-09-01,26.762897529035946,27.03322913287412,26.636741291015234,26.988174438476562,614700,0.0,0
