Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-17,69.56853336904575,69.94908373497111,68.99770782015771,69.21516418457031,2462200,0.0,0
2017-04-18,68.70776400931098,70.24809087619678,68.69870131118203,70.13936614990234,3342500,0.0,0
2017-04-19,70.39306950427364,70.85516343706217,69.70444958513518,69.7588119506836,2625500,0.0,0
2017-04-20,70.23902416695849,71.48035105283344,69.949080058709,71.27195739746094,2898900,0.0,0
2017-04-21,69.9490786755932,70.83703637800674,69.2332845731408,70.33869171142578,4476600,0.0,0
2017-04-24,72.00589226785624,72.54953672267962,71.57097255630897,71.77937316894531,2993600,0.0,0
2017-04-25,71.94246234357036,72.24146919303777,71.53472384534739,71.89715576171875,2570300,0.0,0
2017-04-26,71.95150418376991,71.99680383967532,70.2933833132093,70.65581512451172,2998700,0.0,0
2017-04-27,71.2628962747882,71.4712899347663,70.275269597703,70.53803253173828,2375300,0.0,0
2017-04-28,70.54711236851477,70.6558440302318,68.8255657451423,69.04302215576172,4316400,0.0,0
2017-05-01,68.00102676258368,69.24234682707758,67.63859487237299,69.0611343383789,4571800,0.0,0
2017-05-02,69.29671118684206,69.3057669716651,68.22754098863314,68.41781616210938,5528100,0.0,0
2017-05-03,68.23658860398604,68.7349332221031,68.10068271978321,68.49935150146484,3132000,0.0,0
2017-05-04,68.62619939853822,69.01581238397165,68.14598018894132,68.55371856689453,2300600,0.0,0
2017-05-05,68.66244609243019,68.74399653649684,68.20034534355138,68.6715087890625,3283400,0.0,0
2017-05-08,68.55374649522159,69.39639094475984,68.28192079917953,69.20611572265625,5040200,0.0,0
2017-05-09,69.61383800632707,71.75217844975317,69.55946873212946,71.12698364257812,5265300,0.0,0
2017-05-10,72.04213558949169,72.49517378376854,71.23572815670406,71.60721588134766,3944400,0.0,0
2017-05-11,71.33539480967346,71.80655147487357,70.50179930537476,71.0726318359375,2288800,0.0,0
2017-05-12,71.23570282251833,71.61625311129698,71.09072733375784,71.24475860595703,1975300,0.0,0
2017-05-15,71.73403360678181,72.8213289293962,71.4078457012786,72.67635345458984,4034200,0.0,0
2017-05-16,72.89382587387949,73.67305194125558,72.55858211167272,73.4374771118164,3011900,0.0,0
2017-05-17,72.50420957505816,72.73072860972667,71.00918947649589,71.05448913574219,3592000,0.0,0
2017-05-18,72.05118121420472,73.68212124870271,71.60720578201875,72.9210205078125,5026600,0.0,0
2017-05-19,73.07506786507484,74.54290730574219,73.07506786507484,73.60964965820312,4024400,0.0,0
2017-05-22,73.90862710064488,74.62442804821535,73.7817769998412,74.3797836303711,2009500,0.0,0
2017-05-23,74.37978080796212,74.58818134440993,73.30155499204514,74.26199340820312,2146500,0.0,0
2017-05-24,74.71504502161697,74.82377665772103,73.99924397109454,74.406982421875,1749100,0.0,0
2017-05-25,74.5881971293079,75.15902268206621,74.06267124166888,74.60631561279297,4015000,0.0,0
2017-05-26,74.75129172719694,75.10466091688227,74.24389123181562,75.03217315673828,1910600,0.0,0
2017-05-30,75.20433362189478,77.17051755269314,75.20433362189478,76.83527374267578,6744900,0.0,0
2017-05-31,80.63172342489808,81.99083779775715,77.7051010131836,77.7051010131836,14864300,0.0,0
2017-06-01,78.17627135233627,78.21251523818293,74.20765917512037,74.48854064941406,11366000,0.0,0
2017-06-02,73.94487369631275,74.42509294029271,72.41360282090984,73.31062316894531,8927600,0.0,0
2017-06-05,73.40125019947688,73.66401318179236,70.90954013003243,71.353515625,8580200,0.0,0
2017-06-06,71.22664677399341,72.88476778918559,71.22664677399341,72.57669830322266,5486300,0.0,0
2017-06-07,73.03229586725078,73.8979285169845,73.01406807040533,73.65190887451172,3913700,0.45,0
2017-06-08,74.08017265785497,75.18271801737377,73.20541914682858,75.11893463134766,3754700,0.0,0
2017-06-09,75.565418616907,75.61098115789696,70.69052566129292,71.61994171142578,4941900,0.0,0
2017-06-12,71.08235771685361,73.32389764913371,71.00946041372187,72.65872192382812,5528600,0.0,0
2017-06-13,73.03229547116393,74.4719855319721,73.03229547116393,74.01638793945312,4063400,0.0,0
2017-06-14,74.43554027976012,74.59044179982178,72.87739727661949,73.75214385986328,3173900,0.0,0
2017-06-15,72.69516616994895,73.5790267992169,72.47648122567584,72.66783142089844,2986100,0.0,0
2017-06-16,73.059634648592,73.10519719135623,71.95708924200392,72.93206787109375,5700600,0.0,0
