Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-17,34.307781109693394,34.726737101915866,34.26123123311933,34.6801872253418,60600,0.0,0
2017-04-18,34.58708654935104,34.912939228203136,34.35433362116302,34.81983947753906,67300,0.0,0
2017-04-19,34.95949212494361,35.192245073247534,34.44743634898061,34.58708953857422,74000,0.0,0
2017-04-20,34.726728273733876,35.61118990990624,34.726728273733876,35.564640045166016,71600,0.0,0
2017-04-21,35.424990754561506,35.61119378531307,34.912935083640264,35.192237854003906,82500,0.0,0
2017-04-24,35.84394538998986,36.356001042398546,35.79739552186676,36.262901306152344,92900,0.0,0
2017-04-25,36.402552678000454,37.05426151794861,36.26290306685065,36.35600280761719,96300,0.0,0
2017-04-26,36.63530345863162,37.2404623931309,36.40255056867455,37.00770950317383,145100,0.0,0
2017-04-27,37.193909578141394,37.333559170133235,36.588750691595855,37.24045944213867,133300,0.0,0
2017-04-28,38.21801889939798,41.15070635583246,37.7804459376625,41.104156494140625,332800,0.0,0
2017-05-01,41.38347177521335,41.923456727466025,40.359356749552006,40.59210968017578,365900,0.0,0
2017-05-02,40.731755485824536,40.87140863952968,38.86973237790113,40.40590286254883,239300,0.0,0
2017-05-03,40.033501509297096,40.871413426614374,39.75419872070055,40.26625442504883,250600,0.0,0
2017-05-04,40.4524528040639,40.4524528040639,39.42833796191317,39.66109085083008,123000,0.0,0
2017-05-05,39.84729933414053,40.31280517578125,39.56799653946164,40.31280517578125,139600,0.0,0
2017-05-08,40.219705827958585,40.26625570227995,38.82318828915119,39.75419998168945,106700,0.0,0
2017-05-09,39.75420292342025,40.033505741544026,39.14904385787873,39.7076530456543,132700,0.0,0
2017-05-10,39.66109961636032,39.986955863778064,39.28869704270463,39.7076530456543,78600,0.0,0
2017-05-11,39.52145010295163,39.61454985876597,38.82319127976,39.33524703979492,91900,0.0,0
2017-05-12,39.24214090313862,39.288690773476695,38.77663509670294,38.823184967041016,70600,0.0,0
2017-05-15,38.96282403007121,39.36315919934968,38.91627417233507,39.242130279541016,96900,0.0,0
